route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
5,2024_08_12-DX-MVS-Weekday-01,1561517,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561565,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561518,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561566,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561519,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561567,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561520,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561568,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561521,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561569,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561522,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561570,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561523,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561571,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561524,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561572,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561525,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561582,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561526,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561573,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561527,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561583,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561528,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561574,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561529,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561575,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561530,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561576,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561532,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561577,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561533,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561584,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561534,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561578,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561531,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561579,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561535,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561580,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561536,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561581,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561537,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561585,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561538,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561586,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561539,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561587,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561540,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561588,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561541,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561589,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561542,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561590,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561543,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561591,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-DX-MVS-Weekday-01,1561544,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561592,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561593,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561594,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2024_08_12-DX-MVS-Weekday-01,1561595,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561117,"OAK Airport / Richmond",0,,003A_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561178,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561118,"OAK Airport / Richmond",0,,003B_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561119,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561062,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561120,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561063,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561121,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561064,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561122,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561065,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561123,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561066,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561124,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561067,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561125,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561068,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561126,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561069,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561127,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561070,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561128,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561071,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561129,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561072,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561130,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561073,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561131,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561074,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561132,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561075,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561133,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561076,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561134,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561077,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561135,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561078,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561136,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561079,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561137,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561080,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561138,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561081,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561139,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561082,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561140,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561083,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561141,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561084,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561142,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561085,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561143,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561086,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561144,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561087,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561145,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561088,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561146,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561089,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561148,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561090,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561149,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561091,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561150,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561092,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561147,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561093,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561151,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561094,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561152,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561095,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561153,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561096,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561154,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561097,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561155,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561098,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561156,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561099,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561157,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561102,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561158,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561100,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561159,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561103,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561160,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561104,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561161,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561101,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561162,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561105,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561163,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561106,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561164,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561107,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561165,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561108,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561166,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561109,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561167,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561110,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561168,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561111,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561169,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561112,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561170,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561113,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561171,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561114,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561172,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561115,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561173,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1561116,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561174,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1575535,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561175,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1575536,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561176,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-DX-MVS-Weekday-01,1575534,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-DX-MVS-Weekday-01,1561177,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561042,"San Francisco International Airport",1,,001F_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561190,"San Francisco / Antioch",0,,002C_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561041,"San Francisco International Airport",1,,001F_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561291,"SF / Pittsburg/Bay Point",0,,002C_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560995,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561248,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560938,"San Francisco International Airport",1,,001A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560996,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561191,"San Francisco / Antioch",0,,002C_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560939,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561192,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560997,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560940,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561249,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560994,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560937,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561189,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560998,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560941,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561250,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560999,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560942,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561193,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561000,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560943,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561251,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561001,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561194,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560944,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561252,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561002,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561195,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560945,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561253,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561003,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561196,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560946,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561254,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561004,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561197,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560947,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561255,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561005,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561198,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560948,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561256,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561006,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561199,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560949,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561257,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561007,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561200,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560950,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561258,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561008,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561201,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560951,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561259,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561009,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561202,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560952,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561260,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561010,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561203,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1560953,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561261,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-01,1561011,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-01,1561204,"San Francisco / Antioch",0,,002A_shp,,0,0
